"DateKey","FullDateAlternateKey","DayNumberOfWeek","EnglishDayNameOfWeek","SpanishDayNameOfWeek","FrenchDayNameOfWeek","DayNumberOfMonth","DayNumberOfYear","WeekNumberOfYear","EnglishMonthName","SpanishMonthName","FrenchMonthName","MonthNumberOfYear","CalendarQuarter","CalendarYear","CalendarSemester","FiscalQuarter","FiscalYear","FiscalSemester"
"20210903","03/09/2021 00:00:00","6","Friday","Viernes","Vendredi","3","246","36","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210904","04/09/2021 00:00:00","7","Saturday","Sábado","Samedi","4","247","36","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210905","05/09/2021 00:00:00","1","Sunday","Domingo","Dimanche","5","248","37","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210906","06/09/2021 00:00:00","2","Monday","Lunes","Lundi","6","249","37","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210907","07/09/2021 00:00:00","3","Tuesday","Martes","Mardi","7","250","37","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210908","08/09/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","8","251","37","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210909","09/09/2021 00:00:00","5","Thursday","Jueves","Jeudi","9","252","37","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210910","10/09/2021 00:00:00","6","Friday","Viernes","Vendredi","10","253","37","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210911","11/09/2021 00:00:00","7","Saturday","Sábado","Samedi","11","254","37","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210912","12/09/2021 00:00:00","1","Sunday","Domingo","Dimanche","12","255","38","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210913","13/09/2021 00:00:00","2","Monday","Lunes","Lundi","13","256","38","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210914","14/09/2021 00:00:00","3","Tuesday","Martes","Mardi","14","257","38","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210915","15/09/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","15","258","38","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210916","16/09/2021 00:00:00","5","Thursday","Jueves","Jeudi","16","259","38","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210917","17/09/2021 00:00:00","6","Friday","Viernes","Vendredi","17","260","38","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210918","18/09/2021 00:00:00","7","Saturday","Sábado","Samedi","18","261","38","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210919","19/09/2021 00:00:00","1","Sunday","Domingo","Dimanche","19","262","39","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210920","20/09/2021 00:00:00","2","Monday","Lunes","Lundi","20","263","39","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210921","21/09/2021 00:00:00","3","Tuesday","Martes","Mardi","21","264","39","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210922","22/09/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","22","265","39","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210923","23/09/2021 00:00:00","5","Thursday","Jueves","Jeudi","23","266","39","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210924","24/09/2021 00:00:00","6","Friday","Viernes","Vendredi","24","267","39","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210925","25/09/2021 00:00:00","7","Saturday","Sábado","Samedi","25","268","39","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210926","26/09/2021 00:00:00","1","Sunday","Domingo","Dimanche","26","269","40","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210927","27/09/2021 00:00:00","2","Monday","Lunes","Lundi","27","270","40","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210928","28/09/2021 00:00:00","3","Tuesday","Martes","Mardi","28","271","40","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210929","29/09/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","29","272","40","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20210930","30/09/2021 00:00:00","5","Thursday","Jueves","Jeudi","30","273","40","September","Septiembre","Septembre","9","3","2021","2","1","2022","1"
"20211001","01/10/2021 00:00:00","6","Friday","Viernes","Vendredi","1","274","40","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211002","02/10/2021 00:00:00","7","Saturday","Sábado","Samedi","2","275","40","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211003","03/10/2021 00:00:00","1","Sunday","Domingo","Dimanche","3","276","41","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211004","04/10/2021 00:00:00","2","Monday","Lunes","Lundi","4","277","41","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211005","05/10/2021 00:00:00","3","Tuesday","Martes","Mardi","5","278","41","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211006","06/10/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","6","279","41","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211007","07/10/2021 00:00:00","5","Thursday","Jueves","Jeudi","7","280","41","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211008","08/10/2021 00:00:00","6","Friday","Viernes","Vendredi","8","281","41","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211009","09/10/2021 00:00:00","7","Saturday","Sábado","Samedi","9","282","41","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211010","10/10/2021 00:00:00","1","Sunday","Domingo","Dimanche","10","283","42","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211011","11/10/2021 00:00:00","2","Monday","Lunes","Lundi","11","284","42","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211012","12/10/2021 00:00:00","3","Tuesday","Martes","Mardi","12","285","42","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211013","13/10/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","13","286","42","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211014","14/10/2021 00:00:00","5","Thursday","Jueves","Jeudi","14","287","42","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211015","15/10/2021 00:00:00","6","Friday","Viernes","Vendredi","15","288","42","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211016","16/10/2021 00:00:00","7","Saturday","Sábado","Samedi","16","289","42","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211017","17/10/2021 00:00:00","1","Sunday","Domingo","Dimanche","17","290","43","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211018","18/10/2021 00:00:00","2","Monday","Lunes","Lundi","18","291","43","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211019","19/10/2021 00:00:00","3","Tuesday","Martes","Mardi","19","292","43","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211020","20/10/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","20","293","43","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211021","21/10/2021 00:00:00","5","Thursday","Jueves","Jeudi","21","294","43","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211022","22/10/2021 00:00:00","6","Friday","Viernes","Vendredi","22","295","43","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211023","23/10/2021 00:00:00","7","Saturday","Sábado","Samedi","23","296","43","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211024","24/10/2021 00:00:00","1","Sunday","Domingo","Dimanche","24","297","44","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211025","25/10/2021 00:00:00","2","Monday","Lunes","Lundi","25","298","44","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211026","26/10/2021 00:00:00","3","Tuesday","Martes","Mardi","26","299","44","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211027","27/10/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","27","300","44","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211028","28/10/2021 00:00:00","5","Thursday","Jueves","Jeudi","28","301","44","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211029","29/10/2021 00:00:00","6","Friday","Viernes","Vendredi","29","302","44","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211030","30/10/2021 00:00:00","7","Saturday","Sábado","Samedi","30","303","44","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211031","31/10/2021 00:00:00","1","Sunday","Domingo","Dimanche","31","304","45","October","Octubre","Octobre","10","4","2021","2","2","2022","1"
"20211101","01/11/2021 00:00:00","2","Monday","Lunes","Lundi","1","305","45","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211102","02/11/2021 00:00:00","3","Tuesday","Martes","Mardi","2","306","45","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211103","03/11/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","3","307","45","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211104","04/11/2021 00:00:00","5","Thursday","Jueves","Jeudi","4","308","45","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211105","05/11/2021 00:00:00","6","Friday","Viernes","Vendredi","5","309","45","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211106","06/11/2021 00:00:00","7","Saturday","Sábado","Samedi","6","310","45","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211107","07/11/2021 00:00:00","1","Sunday","Domingo","Dimanche","7","311","46","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211108","08/11/2021 00:00:00","2","Monday","Lunes","Lundi","8","312","46","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211109","09/11/2021 00:00:00","3","Tuesday","Martes","Mardi","9","313","46","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211110","10/11/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","10","314","46","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211111","11/11/2021 00:00:00","5","Thursday","Jueves","Jeudi","11","315","46","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211112","12/11/2021 00:00:00","6","Friday","Viernes","Vendredi","12","316","46","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211113","13/11/2021 00:00:00","7","Saturday","Sábado","Samedi","13","317","46","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211114","14/11/2021 00:00:00","1","Sunday","Domingo","Dimanche","14","318","47","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211115","15/11/2021 00:00:00","2","Monday","Lunes","Lundi","15","319","47","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211116","16/11/2021 00:00:00","3","Tuesday","Martes","Mardi","16","320","47","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211117","17/11/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","17","321","47","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211118","18/11/2021 00:00:00","5","Thursday","Jueves","Jeudi","18","322","47","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211119","19/11/2021 00:00:00","6","Friday","Viernes","Vendredi","19","323","47","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211120","20/11/2021 00:00:00","7","Saturday","Sábado","Samedi","20","324","47","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211121","21/11/2021 00:00:00","1","Sunday","Domingo","Dimanche","21","325","48","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211122","22/11/2021 00:00:00","2","Monday","Lunes","Lundi","22","326","48","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211123","23/11/2021 00:00:00","3","Tuesday","Martes","Mardi","23","327","48","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211124","24/11/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","24","328","48","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211125","25/11/2021 00:00:00","5","Thursday","Jueves","Jeudi","25","329","48","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211126","26/11/2021 00:00:00","6","Friday","Viernes","Vendredi","26","330","48","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211127","27/11/2021 00:00:00","7","Saturday","Sábado","Samedi","27","331","48","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211128","28/11/2021 00:00:00","1","Sunday","Domingo","Dimanche","28","332","49","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211129","29/11/2021 00:00:00","2","Monday","Lunes","Lundi","29","333","49","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211130","30/11/2021 00:00:00","3","Tuesday","Martes","Mardi","30","334","49","November","Noviembre","Novembre","11","4","2021","2","2","2022","1"
"20211201","01/12/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","1","335","49","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211202","02/12/2021 00:00:00","5","Thursday","Jueves","Jeudi","2","336","49","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211203","03/12/2021 00:00:00","6","Friday","Viernes","Vendredi","3","337","49","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211204","04/12/2021 00:00:00","7","Saturday","Sábado","Samedi","4","338","49","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211205","05/12/2021 00:00:00","1","Sunday","Domingo","Dimanche","5","339","50","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211206","06/12/2021 00:00:00","2","Monday","Lunes","Lundi","6","340","50","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211207","07/12/2021 00:00:00","3","Tuesday","Martes","Mardi","7","341","50","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211208","08/12/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","8","342","50","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211209","09/12/2021 00:00:00","5","Thursday","Jueves","Jeudi","9","343","50","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211210","10/12/2021 00:00:00","6","Friday","Viernes","Vendredi","10","344","50","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211211","11/12/2021 00:00:00","7","Saturday","Sábado","Samedi","11","345","50","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211212","12/12/2021 00:00:00","1","Sunday","Domingo","Dimanche","12","346","51","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211213","13/12/2021 00:00:00","2","Monday","Lunes","Lundi","13","347","51","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211214","14/12/2021 00:00:00","3","Tuesday","Martes","Mardi","14","348","51","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211215","15/12/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","15","349","51","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211216","16/12/2021 00:00:00","5","Thursday","Jueves","Jeudi","16","350","51","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211217","17/12/2021 00:00:00","6","Friday","Viernes","Vendredi","17","351","51","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211218","18/12/2021 00:00:00","7","Saturday","Sábado","Samedi","18","352","51","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211219","19/12/2021 00:00:00","1","Sunday","Domingo","Dimanche","19","353","52","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211220","20/12/2021 00:00:00","2","Monday","Lunes","Lundi","20","354","52","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211221","21/12/2021 00:00:00","3","Tuesday","Martes","Mardi","21","355","52","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211222","22/12/2021 00:00:00","4","Wednesday","Miércoles","Mercredi","22","356","52","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211223","23/12/2021 00:00:00","5","Thursday","Jueves","Jeudi","23","357","52","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211224","24/12/2021 00:00:00","6","Friday","Viernes","Vendredi","24","358","52","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211225","25/12/2021 00:00:00","7","Saturday","Sábado","Samedi","25","359","52","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
"20211226","26/12/2021 00:00:00","1","Sunday","Domingo","Dimanche","26","360","53","December","Diciembre","Décembre","12","4","2021","2","2","2022","1"
